Sc0000108 355732 370866 Mcavernosa04639
Sc0000108 437809 438915 Mcavernosa04649
Sc0000108 315198 355407 Mcavernosa04636
Sc0000108 404230 408256 Mcavernosa04645
Sc0000108 376657 378271 Mcavernosa04643
Sc0000108 374098 376148 Mcavernosa04642
Sc0000108 414116 414523 Mcavernosa04646
Sc0000108 414552 415398 Mcavernosa04647
Sc0000108 429039 429860 Mcavernosa04648
Sc0000108 508101 509201 Mcavernosa04655
Sc0000108 463678 469283 Mcavernosa04652
Sc0000108 458448 458870 Mcavernosa04651
Sc0000108 482088 487040 Mcavernosa04654
Sc0000108 472356 473147 Mcavernosa04653
Sc0000108 448792 449029 Mcavernosa04650
Sc0000108 523968 534265 Mcavernosa04656
Sc0000108 534437 534943 Mcavernosa04657
Sc0000108 562228 564946 Mcavernosa04658
Sc0000108 576381 577555 Mcavernosa04661
Sc0000108 603006 604742 Mcavernosa04662
Sc0000108 569857 571309 Mcavernosa04659
Sc0000108 571802 574118 Mcavernosa04660
Sc0000108 611838 614771 Mcavernosa04663
Sc0000108 656532 657092 Mcavernosa04667
Sc0000108 639719 640197 Mcavernosa04665
Sc0000108 625554 629593 Mcavernosa04664
Sc0000109 6746 76308 Mcavernosa04669
Sc0000109 168595 176675 Mcavernosa04672
Sc0000109 163837 168460 Mcavernosa04671
Sc0000109 265752 266111 Mcavernosa04675
Sc0000109 178553 182721 Mcavernosa04673
Sc0000109 197496 266951 Mcavernosa04674
Sc0000109 444361 453324 Mcavernosa04686
Sc0000109 406921 442954 Mcavernosa04683
Sc0000109 513823 514212 Mcavernosa04691
Sc0000109 538284 541019 Mcavernosa04693
Sc0000109 452564 473276 Mcavernosa04687
Sc0000109 507525 507956 Mcavernosa04690
Sc0000109 485414 493612 Mcavernosa04688
Sc0000109 526153 527952 Mcavernosa04692
Sc0000109 646333 660065 Mcavernosa04701
Sc0000109 559286 577803 Mcavernosa04695
Sc0000109 612879 630357 Mcavernosa04698
Sc0000109 597387 608500 Mcavernosa04697
Sc0000109 633691 640536 Mcavernosa04700
Sc0000109 580820 590349 Mcavernosa04696
Sc0000109 545438 547622 Mcavernosa04694
Sc0000110 108082 109596 Mcavernosa04715
Sc0000110 59011 59846 Mcavernosa04710
Sc0000110 13650 17844 Mcavernosa04704
Sc0000110 65723 81025 Mcavernosa04711
Sc0000110 86303 102094 Mcavernosa04712
Sc0000110 28414 32965 Mcavernosa04708
Sc0000110 8728 10125 Mcavernosa04703
Sc0000110 25605 28088 Mcavernosa04707
Sc0000110 36878 44681 Mcavernosa04709
Sc0000110 2364 7054 Mcavernosa04702
Sc0000110 20800 21677 Mcavernosa04706
Sc0000110 145715 146185 Mcavernosa04718
Sc0000110 128144 128587 Mcavernosa04716
Sc0000110 146288 155475 Mcavernosa04719
Sc0000110 192855 194057 Mcavernosa04724
Sc0000110 196927 198824 Mcavernosa04725
Sc0000110 300897 303005 Mcavernosa04735
Sc0000110 312325 314430 Mcavernosa04736
Sc0000110 175502 186271 Mcavernosa04721
Sc0000110 225725 236224 Mcavernosa04728
Sc0000110 207596 223095 Mcavernosa04726
Sc0000110 269518 283942 Mcavernosa04733
Sc0000110 228856 233510 Mcavernosa04729
Sc0000110 238410 240554 Mcavernosa04730
Sc0000110 261339 261764 Mcavernosa04731
Sc0000110 336461 343896 Mcavernosa04738
Sc0000110 415354 416125 Mcavernosa04743
Sc0000110 359935 362248 Mcavernosa04741
Sc0000110 321284 331530 Mcavernosa04737
Sc0000110 351176 354702 Mcavernosa04740
Sc0000110 427867 430416 Mcavernosa04745
Sc0000110 376047 410276 Mcavernosa04742
Sc0000110 434591 438727 Mcavernosa04747
Sc0000110 426165 427203 Mcavernosa04744
Sc0000110 431251 432743 Mcavernosa04746
Sc0000111 44159 48505 Mcavernosa04770
Sc0000110 447777 457926 Mcavernosa04748
Sc0000110 557895 561477 Mcavernosa04756
Sc0000111 24077 24590 Mcavernosa04769
Sc0000111 102030 102425 Mcavernosa04772
Sc0000110 461333 471275 Mcavernosa04749
Sc0000111 12900 15831 Mcavernosa04768
Sc0000110 472252 545836 Mcavernosa04750
Sc0000110 556344 557076 Mcavernosa04755
Sc0000110 635554 646571 Mcavernosa04762
Sc0000110 565191 584802 Mcavernosa04757
Sc0000110 587705 599640 Mcavernosa04759
Sc0000110 585558 587071 Mcavernosa04758
Sc0000111 69995 71384 Mcavernosa04771
Sc0000111 136712 138863 Mcavernosa04773
Sc0000111 173194 176081 Mcavernosa04778
Sc0000111 184514 185803 Mcavernosa04780
Sc0000111 146664 147269 Mcavernosa04774
Sc0000111 217203 220758 Mcavernosa04781
Sc0000111 147438 149252 Mcavernosa04775
Sc0000111 177506 178767 Mcavernosa04779
Sc0000111 150555 152081 Mcavernosa04777
Sc0000111 149305 149807 Mcavernosa04776
Sc0000111 290014 295906 Mcavernosa04784
Sc0000111 288209 290501 Mcavernosa04783
Sc0000111 333988 335438 Mcavernosa04785
Sc0000111 428722 432133 Mcavernosa04787
Sc0000111 434682 436572 Mcavernosa04788
Sc0000111 445619 447129 Mcavernosa04790
Sc0000111 443501 443926 Mcavernosa04789
Sc0000111 450098 451645 Mcavernosa04791
Sc0000111 482449 482730 Mcavernosa04795
Sc0000111 464991 465824 Mcavernosa04792
Sc0000111 468269 470404 Mcavernosa04793
Sc0000111 504104 521517 Mcavernosa04797
Sc0000111 476838 479239 Mcavernosa04794
Sc0000111 524613 541306 Mcavernosa04798
Sc0000111 632049 632747 Mcavernosa04802
Sc0000111 606396 609308 Mcavernosa04800
Sc0000111 569512 584677 Mcavernosa04799
xpSc0004674 51557 59186 Mcavernosa04810
xpSc0004674 4490 5917 Mcavernosa04806
xpSc0004674 12807 23116 Mcavernosa04807
xpSc0004674 61065 77543 Mcavernosa04811
xpSc0004674 43913 46677 Mcavernosa04809
xpSc0004674 118167 120992 Mcavernosa04816
xpSc0004674 135862 136422 Mcavernosa04818
xpSc0004674 126785 129831 Mcavernosa04817
xpSc0004674 95579 111104 Mcavernosa04815
xpSc0004674 140041 155649 Mcavernosa04819
xpSc0004674 82344 83460 Mcavernosa04814
xpSc0004674 361133 376664 Mcavernosa04840
xpSc0004674 305048 312706 Mcavernosa04832
xpSc0004674 317135 326652 Mcavernosa04833
xpSc0004674 240245 242033 Mcavernosa04824
xpSc0004674 345970 354187 Mcavernosa04838
xpSc0004674 228551 230617 Mcavernosa04823
xpSc0004674 260340 271359 Mcavernosa04827
xpSc0004674 220750 221859 Mcavernosa04822
xpSc0004674 184411 193389 Mcavernosa04821
xpSc0004674 170516 181647 Mcavernosa04820
xpSc0004674 379211 381419 Mcavernosa04842
xpSc0004674 354771 361011 Mcavernosa04839
xpSc0004674 326849 330521 Mcavernosa04834
xpSc0004674 244054 245577 Mcavernosa04825
xpSc0004674 273384 303792 Mcavernosa04829
xpSc0004674 246529 247730 Mcavernosa04826
xpSc0004674 345354 345967 Mcavernosa04837
xpSc0004674 338611 339062 Mcavernosa04836
xpSc0004674 582691 594977 Mcavernosa04845
xpSc0004674 501595 503488 Mcavernosa04843
xpSc0004674 620052 632493 Mcavernosa04848
xpSc0004674 602039 617273 Mcavernosa04846
xpSc0004674 643510 646193 Mcavernosa04849
Sc0000112 3359 6223 Mcavernosa04853
xpSc0004674 649171 652703 Mcavernosa04851
xpSc0004674 652704 654662 Mcavernosa04852
Sc0000112 97871 98413 Mcavernosa04855
Sc0000112 107607 109109 Mcavernosa04856
Sc0000112 65134 90036 Mcavernosa04854
Sc0000112 129270 134063 Mcavernosa04858
Sc0000112 123508 128039 Mcavernosa04857
Sc0000112 219060 222112 Mcavernosa04867
Sc0000112 189866 192758 Mcavernosa04863
Sc0000112 188263 189150 Mcavernosa04862
Sc0000112 235542 237490 Mcavernosa04869
Sc0000112 225620 230244 Mcavernosa04868
Sc0000112 216833 217627 Mcavernosa04866
Sc0000112 201623 210925 Mcavernosa04865
Sc0000112 157524 188174 Mcavernosa04859
Sc0000112 285800 292729 Mcavernosa04877
Sc0000112 295073 315477 Mcavernosa04878
Sc0000112 270657 271658 Mcavernosa04874
Sc0000112 257228 260328 Mcavernosa04873
Sc0000112 276190 285201 Mcavernosa04875
Sc0000112 243247 255749 Mcavernosa04871
Sc0000112 327062 327907 Mcavernosa04879
Sc0000112 390785 421424 Mcavernosa04888
Sc0000112 377602 379152 Mcavernosa04885
Sc0000112 363487 369382 Mcavernosa04882
Sc0000112 364691 366632 Mcavernosa04883
Sc0000112 390532 411419 Mcavernosa04887
Sc0000112 380153 389471 Mcavernosa04886
Sc0000112 349650 350594 Mcavernosa04880
Sc0000112 432589 433068 Mcavernosa04889
Sc0000112 371841 372176 Mcavernosa04884
Sc0000112 356134 358968 Mcavernosa04881
Sc0000112 438565 439115 Mcavernosa04890
Sc0000112 522020 528014 Mcavernosa04895
Sc0000112 471584 476722 Mcavernosa04893
Sc0000112 499951 504234 Mcavernosa04894
Sc0000112 445401 448862 Mcavernosa04891
Sc0000112 454514 455233 Mcavernosa04892
Sc0000112 570689 587231 Mcavernosa04900
Sc0000112 634891 635244 Mcavernosa04906
Sc0000112 588218 589610 Mcavernosa04901
Sc0000112 553260 568960 Mcavernosa04898
Sc0000112 550214 552543 Mcavernosa04897
Sc0000112 593664 602570 Mcavernosa04902
Sc0000112 555141 556133 Mcavernosa04899
Sc0000112 531678 544769 Mcavernosa04896
Sc0000112 606138 619206 Mcavernosa04903
Sc0000112 632664 634699 Mcavernosa04905
Sc0000114 35161 41332 Mcavernosa04910
Sc0000114 51167 59980 Mcavernosa04914
Sc0000114 5350 14689 Mcavernosa04908
Sc0000114 177614 184976 Mcavernosa04926
Sc0000114 128154 130817 Mcavernosa04918
Sc0000114 154129 164982 Mcavernosa04924
Sc0000114 105736 122262 Mcavernosa04916
Sc0000114 123334 126377 Mcavernosa04917
Sc0000114 137703 147988 Mcavernosa04921
Sc0000114 131607 136830 Mcavernosa04919
Sc0000114 89229 92458 Mcavernosa04915
Sc0000114 279860 284438 Mcavernosa04932
Sc0000114 186722 191930 Mcavernosa04927
Sc0000114 193418 194461 Mcavernosa04928
Sc0000114 196510 197301 Mcavernosa04929
Sc0000114 286658 292380 Mcavernosa04933
Sc0000114 314079 315460 Mcavernosa04935
Sc0000114 350717 359889 Mcavernosa04940
Sc0000114 302020 313086 Mcavernosa04934
Sc0000114 362545 379336 Mcavernosa04941
Sc0000114 334610 339098 Mcavernosa04938
Sc0000114 318686 327957 Mcavernosa04936
Sc0000114 381616 382596 Mcavernosa04943
Sc0000114 400586 405740 Mcavernosa04945
Sc0000114 420394 433006 Mcavernosa04947
Sc0000114 383821 397256 Mcavernosa04944
Sc0000114 462911 473681 Mcavernosa04950
Sc0000114 441473 442993 Mcavernosa04949
Sc0000114 440940 441362 Mcavernosa04948
Sc0000114 541915 556792 Mcavernosa04955
Sc0000114 580310 581626 Mcavernosa04959
Sc0000114 567830 569687 Mcavernosa04958
Sc0000114 526341 526883 Mcavernosa04953
Sc0000114 500135 528915 Mcavernosa04952
Sc0000114 479349 488098 Mcavernosa04951
Sc0000114 533201 541462 Mcavernosa04954
Sc0000114 630350 650670 Mcavernosa04962
Sc0000114 587643 589942 Mcavernosa04960
Sc0000114 594789 605615 Mcavernosa04961
Sc0000113 62208 67002 Mcavernosa04964
Sc0000113 50601 56795 Mcavernosa04963
Sc0000113 147042 148013 Mcavernosa04965
Sc0000113 206006 210648 Mcavernosa04966
Sc0000113 310513 319458 Mcavernosa04971
Sc0000113 241603 242229 Mcavernosa04967
Sc0000113 262693 263514 Mcavernosa04970
Sc0000113 259053 259646 Mcavernosa04969
Sc0000113 253586 255347 Mcavernosa04968
Sc0000113 409550 409942 Mcavernosa04975
Sc0000113 393858 394403 Mcavernosa04974
Sc0000113 492461 493560 Mcavernosa04976
Sc0000113 630415 632898 Mcavernosa04987
Sc0000113 604861 613383 Mcavernosa04984
Sc0000113 574272 581015 Mcavernosa04981
Sc0000113 553355 554297 Mcavernosa04978
Sc0000113 582835 584698 Mcavernosa04982
Sc0000113 612072 615398 Mcavernosa04985
Sc0000113 584776 603795 Mcavernosa04983
Sc0000113 535545 539258 Mcavernosa04977
Sc0000113 555090 556680 Mcavernosa04979
Sc0000113 621753 627915 Mcavernosa04986
Sc0000113 559287 579994 Mcavernosa04980
Sc0000115 67665 70653 Mcavernosa04992
Sc0000115 8632 8913 Mcavernosa04989
Sc0000115 73296 74890 Mcavernosa04993
Sc0000115 64078 65437 Mcavernosa04991
Sc0000115 80216 81290 Mcavernosa04994
Sc0000113 634627 648145 Mcavernosa04988
Sc0000115 42427 42636 Mcavernosa04990
Sc0000115 120582 129539 Mcavernosa05003
Sc0000115 91680 92684 Mcavernosa04995
Sc0000115 102061 102684 Mcavernosa04999
Sc0000115 136467 137928 Mcavernosa05005
Sc0000115 109553 110560 Mcavernosa05001
Sc0000115 95922 98027 Mcavernosa04996
Sc0000115 129297 137881 Mcavernosa05004
Sc0000115 114155 119383 Mcavernosa05002
Sc0000115 103587 104367 Mcavernosa05000
Sc0000115 195510 201246 Mcavernosa05010
Sc0000115 201633 203569 Mcavernosa05011
Sc0000115 140485 145109 Mcavernosa05006
Sc0000115 147626 195544 Mcavernosa05007
Sc0000115 204053 207876 Mcavernosa05013
Sc0000115 212486 222821 Mcavernosa05014
Sc0000115 438403 441669 Mcavernosa05071
Sc0000115 561475 563241 Mcavernosa05081
Sc0000115 557585 559273 Mcavernosa05080
Sc0000115 537974 553550 Mcavernosa05078
Sc0000115 513728 520580 Mcavernosa05076
Sc0000115 518918 537738 Mcavernosa05077
Sc0000115 480964 508847 Mcavernosa05073
Sc0000116 7398 38006 Mcavernosa05084
Sc0000115 594456 610339 Mcavernosa05082
Sc0000115 626611 639083 Mcavernosa05083
Sc0000116 52222 57537 Mcavernosa05090
